@VLOOP [V]  vs t@
X,VLOOP
 0.5578000E+02, 0.2587259E+02
 0.5580000E+02, 0.2587259E+02
 0.5582000E+02, 0.2587259E+02
 0.5584000E+02, 0.2587259E+02
 0.5586000E+02, 0.2587259E+02
 0.5588000E+02, 0.2587259E+02
 0.5590000E+02, 0.2587259E+02
 0.5592000E+02, 0.2587259E+02
 0.5594000E+02, 0.2587259E+02
 0.5596000E+02, 0.2587259E+02
 0.5598000E+02, 0.2587259E+02
 0.5600000E+02, 0.2587259E+02
 0.5602000E+02, 0.2587259E+02
 0.5604000E+02, 0.2587259E+02
 0.5606000E+02, 0.2587259E+02
 0.5608000E+02, 0.2587259E+02
 0.5610000E+02, 0.2587259E+02
 0.5612000E+02, 0.2587259E+02
 0.5614000E+02, 0.2587259E+02
 0.5616000E+02, 0.2587259E+02
 0.5618000E+02, 0.2587259E+02
 0.5620000E+02, 0.2587259E+02
 0.5622000E+02, 0.2587259E+02
 0.5624000E+02, 0.2587259E+02
 0.5626000E+02, 0.2587259E+02
 0.5628000E+02, 0.2587259E+02
 0.5630000E+02, 0.2587259E+02
 0.5632000E+02, 0.2587259E+02
 0.5634000E+02, 0.2587259E+02
 0.5636000E+02, 0.2587259E+02
 0.5638000E+02, 0.2587259E+02
 0.5640000E+02, 0.2587259E+02
 0.5642000E+02, 0.2587259E+02
 0.5644000E+02, 0.2587259E+02
 0.5646000E+02, 0.2587259E+02
 0.5648000E+02, 0.2587259E+02
 0.5650000E+02, 0.2587259E+02
 0.5652000E+02, 0.2587259E+02
 0.5654000E+02, 0.2587259E+02
 0.5656000E+02, 0.2587259E+02
 0.5658000E+02, 0.2587259E+02
 0.5660000E+02, 0.2587259E+02
 0.5662000E+02, 0.2587259E+02
 0.5664000E+02, 0.2587259E+02
 0.5666000E+02, 0.2587259E+02
 0.5668000E+02, 0.2587259E+02
 0.5670000E+02, 0.2587259E+02
 0.5672000E+02, 0.2587259E+02
 0.5674000E+02, 0.2587259E+02
 0.5676000E+02, 0.2587259E+02
 0.5678000E+02, 0.2587259E+02
 0.5680000E+02, 0.2587259E+02
 0.5682000E+02, 0.2587259E+02
 0.5684000E+02, 0.2587259E+02
 0.5686000E+02, 0.2587259E+02
 0.5688000E+02, 0.2587259E+02
 0.5690000E+02, 0.2587259E+02
 0.5692000E+02, 0.2587259E+02
 0.5694000E+02, 0.2587259E+02
 0.5696000E+02, 0.2587259E+02
 0.5698000E+02, 0.2587259E+02
 0.5700000E+02, 0.2587259E+02
 0.5702000E+02, 0.2587259E+02
 0.5704000E+02, 0.2587259E+02
 0.5706000E+02, 0.2587259E+02
 0.5708000E+02, 0.2587259E+02
 0.5710000E+02, 0.2587259E+02
 0.5712000E+02, 0.2587259E+02
 0.5714000E+02, 0.2587259E+02
 0.5716000E+02, 0.2587259E+02
 0.5718000E+02, 0.2587259E+02
 0.5720000E+02, 0.2587259E+02
 0.5722000E+02, 0.2587259E+02
 0.5724000E+02, 0.2587259E+02
 0.5726000E+02, 0.2587259E+02
 0.5728000E+02, 0.2587259E+02
 0.5730000E+02, 0.2587259E+02
 0.5732000E+02, 0.2587259E+02
 0.5734000E+02, 0.2587259E+02
 0.5736000E+02, 0.2587259E+02
 0.5738000E+02, 0.2587259E+02
 0.5740000E+02, 0.2587259E+02
 0.5742000E+02, 0.2587259E+02
 0.5744000E+02, 0.2587259E+02
 0.5746000E+02, 0.2587259E+02
 0.5748000E+02, 0.2587259E+02
 0.5750000E+02, 0.2587259E+02
 0.5752000E+02, 0.2587259E+02
 0.5754000E+02, 0.2587259E+02
 0.5756000E+02, 0.2587259E+02
 0.5758000E+02, 0.2587259E+02
 0.5760000E+02, 0.2587259E+02
 0.5762000E+02, 0.2587259E+02
 0.5764000E+02, 0.2587259E+02
 0.5766000E+02, 0.2587259E+02
 0.5768000E+02, 0.2587259E+02
 0.5770000E+02, 0.2587259E+02
 0.5772000E+02, 0.2587259E+02
 0.5774000E+02, 0.2587259E+02
 0.5776000E+02, 0.2587259E+02
 0.5778000E+02, 0.2587259E+02
 0.5780000E+02, 0.2587259E+02
 0.5782000E+02, 0.2587259E+02
 0.5784000E+02, 0.2587259E+02
 0.5786000E+02, 0.2587259E+02
 0.5788000E+02, 0.2587259E+02
 0.5790000E+02, 0.2587259E+02
 0.5792000E+02, 0.2587259E+02
 0.5794000E+02, 0.2587259E+02
 0.5796000E+02, 0.2587259E+02
 0.5798000E+02, 0.2587259E+02
 0.5800000E+02, 0.2587259E+02
 0.5802000E+02, 0.2587259E+02
 0.5804000E+02, 0.2587259E+02
 0.5806000E+02, 0.2587259E+02
 0.5808000E+02, 0.2587259E+02
 0.5810000E+02, 0.2587259E+02
 0.5812000E+02, 0.2587259E+02
 0.5814000E+02, 0.2587259E+02
 0.5816000E+02, 0.2587259E+02
 0.5818000E+02, 0.2587259E+02
 0.5820000E+02, 0.2587259E+02
 0.5822000E+02, 0.2587259E+02
 0.5824000E+02, 0.2587259E+02
 0.5826000E+02, 0.2587259E+02
 0.5828000E+02, 0.2587259E+02
 0.5830000E+02, 0.2587259E+02
 0.5832000E+02, 0.2587259E+02
 0.5834000E+02, 0.2587259E+02
 0.5836000E+02, 0.2587259E+02
 0.5838000E+02, 0.2587259E+02
 0.5840000E+02, 0.2587259E+02
 0.5842000E+02, 0.2587259E+02
 0.5844000E+02, 0.2587259E+02
 0.5846000E+02, 0.2587259E+02
 0.5848000E+02, 0.2587259E+02
 0.5850000E+02, 0.2587259E+02
 0.5852000E+02, 0.2587259E+02
 0.5854000E+02, 0.2587259E+02
 0.5856000E+02, 0.2587259E+02
 0.5858000E+02, 0.2587259E+02
 0.5860000E+02, 0.2587259E+02
 0.5862000E+02, 0.2587259E+02
 0.5864000E+02, 0.2587259E+02
 0.5866000E+02, 0.2587259E+02
 0.5868000E+02, 0.2587259E+02
 0.5870000E+02, 0.2587259E+02
 0.5872000E+02, 0.2587259E+02
 0.5874000E+02, 0.2587259E+02
 0.5876000E+02, 0.2587259E+02
 0.5878000E+02, 0.2587259E+02
 0.5880000E+02, 0.2587259E+02
 0.5882000E+02, 0.2587259E+02
 0.5884000E+02, 0.2587259E+02
 0.5886000E+02, 0.2587259E+02
 0.5888000E+02, 0.2587259E+02
 0.5890000E+02, 0.2587259E+02
 0.5892000E+02, 0.2587259E+02
 0.5894000E+02, 0.2587259E+02
 0.5896000E+02, 0.2587259E+02
 0.5898000E+02, 0.2587259E+02
 0.5900000E+02, 0.2587259E+02
 0.5902000E+02, 0.2587259E+02
 0.5904000E+02, 0.2587259E+02
 0.5906000E+02, 0.2587259E+02
 0.5908000E+02, 0.2587259E+02
 0.5910000E+02, 0.2587259E+02
 0.5912000E+02, 0.2587259E+02
 0.5914000E+02, 0.2587259E+02
 0.5916000E+02, 0.2587259E+02
 0.5918000E+02, 0.2587259E+02
 0.5920000E+02, 0.2587259E+02
 0.5922000E+02, 0.2587259E+02
 0.5924000E+02, 0.2587259E+02
 0.5926000E+02, 0.2587259E+02
 0.5928000E+02, 0.2587259E+02
 0.5930000E+02, 0.2587259E+02
 0.5932000E+02, 0.2587259E+02
 0.5934000E+02, 0.2587259E+02
 0.5936000E+02, 0.2587259E+02
 0.5938000E+02, 0.2587259E+02
 0.5940000E+02, 0.2587259E+02
 0.5942000E+02, 0.2587259E+02
 0.5944000E+02, 0.2587259E+02
 0.5946000E+02, 0.2587259E+02
 0.5948000E+02, 0.2587259E+02
 0.5950000E+02, 0.2587259E+02
 0.5952000E+02, 0.2587259E+02
 0.5954000E+02, 0.2587259E+02
 0.5956000E+02, 0.2587259E+02
 0.5958000E+02, 0.2587259E+02
 0.5960000E+02, 0.2587259E+02
 0.5962000E+02, 0.2587259E+02
 0.5964000E+02, 0.2587259E+02
 0.5966000E+02, 0.2587259E+02
 0.5968000E+02, 0.2587259E+02
 0.5970000E+02, 0.2587259E+02
 0.5972000E+02, 0.2587259E+02
 0.5974000E+02, 0.2587259E+02
 0.5976000E+02, 0.2587259E+02
 0.5978000E+02, 0.2587259E+02
 0.5980000E+02, 0.2587259E+02
 0.5982000E+02, 0.2587259E+02
 0.5984000E+02, 0.2587259E+02
 0.5986000E+02, 0.2587259E+02
 0.5988000E+02, 0.2587259E+02
 0.5990000E+02, 0.2587259E+02
 0.5992000E+02, 0.2587259E+02
 0.5994000E+02, 0.2587259E+02
 0.5996000E+02, 0.2587259E+02
 0.5998000E+02, 0.2587259E+02
 0.6000000E+02, 0.2587259E+02
 0.6002000E+02, 0.2587259E+02
 0.6004000E+02, 0.2587259E+02
 0.6006000E+02, 0.2587259E+02
 0.6008000E+02, 0.2587259E+02
 0.6010000E+02, 0.2587259E+02
 0.6012000E+02, 0.2587259E+02
 0.6014000E+02, 0.2587259E+02
 0.6016000E+02, 0.2587259E+02
 0.6018000E+02, 0.2587259E+02
 0.6020000E+02, 0.2587259E+02
 0.6022000E+02, 0.2587259E+02
 0.6024000E+02, 0.2587259E+02
 0.6026000E+02, 0.2587259E+02
 0.6028000E+02, 0.2587259E+02
 0.6030000E+02, 0.2587259E+02
 0.6032000E+02, 0.2587259E+02
 0.6034000E+02, 0.2587259E+02
 0.6036000E+02, 0.2587259E+02
 0.6038000E+02, 0.2587259E+02
 0.6040000E+02, 0.2587259E+02
 0.6042000E+02, 0.2587259E+02
 0.6044000E+02, 0.2587259E+02
 0.6046000E+02, 0.2587259E+02
 0.6048000E+02, 0.2587259E+02
 0.6050000E+02, 0.2587259E+02
 0.6052000E+02, 0.2587259E+02
 0.6054000E+02, 0.2587259E+02
 0.6056000E+02, 0.2587259E+02
 0.6058000E+02, 0.2587259E+02
 0.6060000E+02, 0.2587259E+02
 0.6062000E+02, 0.2587259E+02
 0.6064000E+02, 0.2587259E+02
 0.6066000E+02, 0.2587259E+02
 0.6068000E+02, 0.2587259E+02
 0.6070000E+02, 0.2587259E+02
 0.6072000E+02, 0.2587259E+02
 0.6074000E+02, 0.2587259E+02
 0.6076000E+02, 0.2587259E+02
 0.6078000E+02, 0.2587259E+02
 0.6080000E+02, 0.2587259E+02
 0.6082000E+02, 0.2587259E+02
 0.6084000E+02, 0.2587259E+02
 0.6086000E+02, 0.2587259E+02
 0.6088000E+02, 0.2587259E+02
 0.6090000E+02, 0.2587259E+02
 0.6092000E+02, 0.2587259E+02
 0.6094000E+02, 0.2587259E+02
 0.6096000E+02, 0.2587259E+02
 0.6098000E+02, 0.2587259E+02
 0.6100000E+02, 0.2587259E+02
 0.6102000E+02, 0.2587259E+02
 0.6104000E+02, 0.2587259E+02
 0.6106000E+02, 0.2587259E+02
 0.6108000E+02, 0.2587259E+02
 0.6110000E+02, 0.2587259E+02
 0.6112000E+02, 0.2587259E+02
 0.6114000E+02, 0.2587259E+02
 0.6116000E+02, 0.2587259E+02
 0.6118000E+02, 0.2587259E+02
 0.6120000E+02, 0.2587259E+02
 0.6122000E+02, 0.2587259E+02
 0.6124000E+02, 0.2587259E+02
 0.6126000E+02, 0.2587259E+02
 0.6128000E+02, 0.2587259E+02
 0.6130000E+02, 0.2587259E+02
 0.6132000E+02, 0.2587259E+02
 0.6134000E+02, 0.2587259E+02
 0.6136000E+02, 0.2587259E+02
 0.6138000E+02, 0.2587259E+02
 0.6140000E+02, 0.2587259E+02
 0.6142000E+02, 0.2587259E+02
 0.6144000E+02, 0.2587259E+02
 0.6146000E+02, 0.2587259E+02
 0.6148000E+02, 0.2587259E+02
 0.6150000E+02, 0.2587259E+02
 0.6152000E+02, 0.2587259E+02
 0.6154000E+02, 0.2587259E+02
 0.6156000E+02, 0.2587259E+02
 0.6158000E+02, 0.2587259E+02
 0.6160000E+02, 0.2587259E+02
 0.6162000E+02, 0.2587259E+02
 0.6164000E+02, 0.2587259E+02
 0.6166000E+02, 0.2587259E+02
 0.6168000E+02, 0.2587259E+02
 0.6170000E+02, 0.2587259E+02
 0.6172000E+02, 0.2587259E+02
 0.6174000E+02, 0.2587259E+02
 0.6176000E+02, 0.2587259E+02
 0.6178000E+02, 0.2587259E+02
 0.6180000E+02, 0.2587259E+02
 0.6182000E+02, 0.2587259E+02
 0.6184000E+02, 0.2587259E+02
 0.6186000E+02, 0.2587259E+02
 0.6188000E+02, 0.2587259E+02
 0.6190000E+02, 0.2587259E+02
 0.6192000E+02, 0.2587259E+02
 0.6194000E+02, 0.2587259E+02
 0.6196000E+02, 0.2587259E+02
 0.6198000E+02, 0.2587259E+02
 0.6200000E+02, 0.2587259E+02
 0.6202000E+02, 0.2587259E+02
 0.6204000E+02, 0.2587259E+02
 0.6206000E+02, 0.2587259E+02
 0.6208000E+02, 0.2587259E+02
 0.6210000E+02, 0.2587259E+02
 0.6212000E+02, 0.2587259E+02
 0.6214000E+02, 0.2587259E+02
 0.6216000E+02, 0.2587259E+02
 0.6218000E+02, 0.2587259E+02
 0.6220000E+02, 0.2587259E+02
 0.6222000E+02, 0.2587259E+02
 0.6224000E+02, 0.2587259E+02
 0.6226000E+02, 0.2587259E+02
 0.6228000E+02, 0.2587259E+02
 0.6230000E+02, 0.2587259E+02
 0.6232000E+02, 0.2587259E+02
 0.6234000E+02, 0.2587259E+02
 0.6236000E+02, 0.2587259E+02
 0.6238000E+02, 0.2587259E+02
 0.6240000E+02, 0.2587259E+02
 0.6242000E+02, 0.2587259E+02
 0.6244000E+02, 0.2587259E+02
 0.6246000E+02, 0.2587259E+02
 0.6248000E+02, 0.2587259E+02
 0.6250000E+02, 0.2587259E+02
 0.6252000E+02, 0.2587259E+02
 0.6254000E+02, 0.2587259E+02
 0.6256000E+02, 0.2587259E+02
 0.6258000E+02, 0.2587259E+02
 0.6260000E+02, 0.2587259E+02
 0.6262000E+02, 0.2587259E+02
 0.6264000E+02, 0.2587259E+02
 0.6266000E+02, 0.2587259E+02
 0.6268000E+02, 0.2587259E+02
 0.6270000E+02, 0.2587259E+02
 0.6272000E+02, 0.2587259E+02
 0.6274000E+02, 0.2587259E+02
 0.6276000E+02, 0.2587259E+02
 0.6278000E+02, 0.2587259E+02
 0.6280000E+02, 0.2587259E+02
 0.6282000E+02, 0.2587259E+02
 0.6284000E+02, 0.2587259E+02
 0.6286000E+02, 0.2587259E+02
 0.6288000E+02, 0.2587259E+02
 0.6290000E+02, 0.2587259E+02
 0.6292000E+02, 0.2587259E+02
 0.6294000E+02, 0.2587259E+02
 0.6296000E+02, 0.2587259E+02
 0.6298000E+02, 0.2587259E+02
 0.6300000E+02, 0.2587259E+02
 0.6302000E+02, 0.2587259E+02
 0.6304000E+02, 0.2587259E+02
 0.6306000E+02, 0.2587259E+02
 0.6308000E+02, 0.2587259E+02
 0.6310000E+02, 0.2587259E+02
 0.6312000E+02, 0.2587259E+02
 0.6314000E+02, 0.2587259E+02
 0.6316000E+02, 0.2587259E+02
 0.6318000E+02, 0.2587259E+02
 0.6320000E+02, 0.2587259E+02
 0.6322000E+02, 0.2587259E+02
 0.6324000E+02, 0.2587259E+02
 0.6326000E+02, 0.2587259E+02
 0.6328000E+02, 0.2587259E+02
 0.6330000E+02, 0.2587259E+02
 0.6332000E+02, 0.2587259E+02
 0.6334000E+02, 0.2587259E+02
 0.6336000E+02, 0.2587259E+02
 0.6338000E+02, 0.2587259E+02
 0.6340000E+02, 0.2587259E+02
 0.6342000E+02, 0.2587259E+02
 0.6344000E+02, 0.2587259E+02
 0.6346000E+02, 0.2587259E+02
 0.6348000E+02, 0.2587259E+02
 0.6350000E+02, 0.2587259E+02
 0.6352000E+02, 0.2587259E+02
 0.6354000E+02, 0.2587259E+02
 0.6356000E+02, 0.2587259E+02
 0.6358000E+02, 0.2587259E+02
 0.6360000E+02, 0.2587259E+02
 0.6362000E+02, 0.2587259E+02
 0.6364000E+02, 0.2587259E+02
 0.6366000E+02, 0.2587259E+02
 0.6368000E+02, 0.2587259E+02
 0.6370000E+02, 0.2587259E+02
 0.6372000E+02, 0.2587259E+02
 0.6374000E+02, 0.2587259E+02
 0.6376000E+02, 0.2587259E+02
 0.6378000E+02, 0.2587259E+02
 0.6380000E+02, 0.2587259E+02
 0.6382000E+02, 0.2587259E+02
 0.6384000E+02, 0.2587259E+02
 0.6386000E+02, 0.2587259E+02
 0.6388000E+02, 0.2587259E+02
 0.6390000E+02, 0.2587259E+02
 0.6392000E+02, 0.2587259E+02
 0.6394000E+02, 0.2587259E+02
 0.6396000E+02, 0.2587259E+02
 0.6398000E+02, 0.2587259E+02
 0.6400000E+02, 0.2587259E+02
 0.6402000E+02, 0.2587259E+02
 0.6404000E+02, 0.2587259E+02
 0.6406000E+02, 0.2587259E+02
 0.6408000E+02, 0.2587259E+02
 0.6410000E+02, 0.2587259E+02
 0.6412000E+02, 0.2587259E+02
 0.6414000E+02, 0.2587259E+02
 0.6416000E+02, 0.2587259E+02
 0.6418000E+02, 0.2587259E+02
 0.6420000E+02, 0.2587259E+02
 0.6422000E+02, 0.2587259E+02
 0.6424000E+02, 0.2587259E+02
 0.6426000E+02, 0.2587259E+02
 0.6428000E+02, 0.2587259E+02
 0.6430000E+02, 0.2587259E+02
 0.6432000E+02, 0.2587259E+02
 0.6434000E+02, 0.2587259E+02
 0.6436000E+02, 0.2587259E+02
 0.6438000E+02, 0.2587259E+02
 0.6440000E+02, 0.2587259E+02
 0.6442000E+02, 0.2587259E+02
 0.6444000E+02, 0.2587259E+02
 0.6446000E+02, 0.2587259E+02
 0.6448000E+02, 0.2587259E+02
 0.6450000E+02, 0.2587259E+02
 0.6452000E+02, 0.2587259E+02
 0.6454000E+02, 0.2587259E+02
 0.6456000E+02, 0.2587259E+02
 0.6458000E+02, 0.2587259E+02
 0.6460000E+02, 0.2587259E+02
 0.6462000E+02, 0.2587259E+02
 0.6464000E+02, 0.2587259E+02
 0.6466000E+02, 0.2587259E+02
 0.6468000E+02, 0.2587259E+02
 0.6470000E+02, 0.2587259E+02
 0.6472000E+02, 0.2587259E+02
 0.6474000E+02, 0.2587259E+02
 0.6476000E+02, 0.2587259E+02
 0.6478000E+02, 0.2587259E+02
 0.6480000E+02, 0.2587259E+02
 0.6482000E+02, 0.2587259E+02
 0.6484000E+02, 0.2587259E+02
 0.6486000E+02, 0.2587259E+02
 0.6488000E+02, 0.2587259E+02
 0.6490000E+02, 0.2587259E+02
 0.6492000E+02, 0.2587259E+02
 0.6494000E+02, 0.2587259E+02
 0.6496000E+02, 0.2587259E+02
 0.6498000E+02, 0.2587259E+02
 0.6500000E+02, 0.2587259E+02
 0.6502000E+02, 0.2587259E+02
 0.6504000E+02, 0.2587259E+02
 0.6506000E+02, 0.2587259E+02
 0.6508000E+02, 0.2587259E+02
 0.6510000E+02, 0.2587259E+02
 0.6512000E+02, 0.2587259E+02
 0.6514000E+02, 0.2587259E+02
 0.6516000E+02, 0.2587259E+02
 0.6518000E+02, 0.2587259E+02
 0.6520000E+02, 0.2587259E+02
 0.6522000E+02, 0.2587259E+02
 0.6524000E+02, 0.2587259E+02
 0.6526000E+02, 0.2587259E+02
 0.6528000E+02, 0.2587259E+02
 0.6530000E+02, 0.2587259E+02
 0.6532000E+02, 0.2587259E+02
 0.6534000E+02, 0.2587259E+02
 0.6536000E+02, 0.2587259E+02
 0.6538000E+02, 0.2587259E+02
 0.6540000E+02, 0.2587259E+02
 0.6542000E+02, 0.2587259E+02
 0.6544000E+02, 0.2587259E+02
 0.6546000E+02, 0.2587259E+02
 0.6548000E+02, 0.2587259E+02
 0.6550000E+02, 0.2587259E+02
 0.6552000E+02, 0.2587259E+02
 0.6554000E+02, 0.2587259E+02
 0.6556000E+02, 0.2587259E+02
 0.6558000E+02, 0.2587259E+02
 0.6560000E+02, 0.2587259E+02
 0.6562000E+02, 0.2587259E+02
 0.6564000E+02, 0.2587259E+02
 0.6566000E+02, 0.2587259E+02
 0.6568000E+02, 0.2587259E+02
 0.6570000E+02, 0.2587259E+02
 0.6572000E+02, 0.2587259E+02
 0.6574000E+02, 0.2587259E+02
 0.6576000E+02, 0.2587259E+02
 0.6578000E+02, 0.2587259E+02
 0.6580000E+02, 0.2587259E+02
 0.6582000E+02, 0.2587259E+02
 0.6584000E+02, 0.2587259E+02
 0.6586000E+02, 0.2587259E+02
 0.6588000E+02, 0.2587259E+02
 0.6590000E+02, 0.2587259E+02
 0.6592000E+02, 0.2587259E+02
 0.6594000E+02, 0.2587259E+02
 0.6596000E+02, 0.2587259E+02
 0.6598000E+02, 0.2587259E+02
 0.6600000E+02, 0.2587259E+02
 0.6602000E+02, 0.2587259E+02
 0.6604000E+02, 0.2587259E+02
 0.6606000E+02, 0.2587259E+02
 0.6608000E+02, 0.2587259E+02
 0.6610000E+02, 0.2587259E+02
 0.6612000E+02, 0.2587259E+02
 0.6614000E+02, 0.2587259E+02
 0.6616000E+02, 0.2587259E+02
 0.6618000E+02, 0.2587259E+02
 0.6620000E+02, 0.2587259E+02
 0.6622000E+02, 0.2587259E+02
 0.6624000E+02, 0.2587259E+02
 0.6626000E+02, 0.2587259E+02
 0.6628000E+02, 0.2587259E+02
 0.6630000E+02, 0.2587259E+02
 0.6632000E+02, 0.2587259E+02
 0.6634000E+02, 0.2587259E+02
 0.6636000E+02, 0.2587259E+02
 0.6638000E+02, 0.2587259E+02
 0.6640000E+02, 0.2587259E+02
 0.6642000E+02, 0.2587259E+02
 0.6644000E+02, 0.2587259E+02
 0.6646000E+02, 0.2587259E+02
 0.6648000E+02, 0.2587259E+02
 0.6650000E+02, 0.2587259E+02
 0.6652000E+02, 0.2587259E+02
 0.6654000E+02, 0.2587259E+02
 0.6656000E+02, 0.2587259E+02
 0.6658000E+02, 0.2587259E+02
 0.6660000E+02, 0.2587259E+02
 0.6662000E+02, 0.2587259E+02
 0.6664000E+02, 0.2587259E+02
 0.6666000E+02, 0.2587259E+02
 0.6668000E+02, 0.2587259E+02
 0.6670000E+02, 0.2587259E+02
 0.6672000E+02, 0.2587259E+02
 0.6674000E+02, 0.2587259E+02
 0.6676000E+02, 0.2587259E+02
 0.6678000E+02, 0.2587259E+02
 0.6680000E+02, 0.2587259E+02
 0.6682000E+02, 0.2587259E+02
 0.6684000E+02, 0.2587259E+02
 0.6686000E+02, 0.2587259E+02
 0.6688000E+02, 0.2587259E+02
 0.6690000E+02, 0.2587259E+02
 0.6692000E+02, 0.2587259E+02
 0.6694000E+02, 0.2587259E+02
 0.6696000E+02, 0.2587259E+02
 0.6698000E+02, 0.2587259E+02
 0.6700000E+02, 0.2587259E+02
 0.6702000E+02, 0.2587259E+02
 0.6704000E+02, 0.2587259E+02
 0.6706000E+02, 0.2587259E+02
 0.6708000E+02, 0.2587259E+02
 0.6710000E+02, 0.2587259E+02
 0.6712000E+02, 0.2587259E+02
 0.6714000E+02, 0.2587259E+02
 0.6716000E+02, 0.2587259E+02
 0.6718000E+02, 0.2587259E+02
 0.6720000E+02, 0.2587259E+02
 0.6722000E+02, 0.2587259E+02
 0.6724000E+02, 0.2587259E+02
 0.6726000E+02, 0.2587259E+02
 0.6728000E+02, 0.2587259E+02
 0.6730000E+02, 0.2587259E+02
 0.6732000E+02, 0.2587259E+02
 0.6734000E+02, 0.2587259E+02
 0.6736000E+02, 0.2587259E+02
 0.6738000E+02, 0.2587259E+02
 0.6740000E+02, 0.2587259E+02
 0.6742000E+02, 0.2587259E+02
 0.6744000E+02, 0.2587259E+02
 0.6746000E+02, 0.2587259E+02
 0.6748000E+02, 0.2587259E+02
 0.6750000E+02, 0.2587259E+02
 0.6752000E+02, 0.2587259E+02
 0.6754000E+02, 0.2587259E+02
 0.6756000E+02, 0.2587259E+02
 0.6758000E+02, 0.2587259E+02
 0.6760000E+02, 0.2587259E+02
 0.6762000E+02, 0.2587259E+02
 0.6764000E+02, 0.2587259E+02
 0.6766000E+02, 0.2587259E+02
 0.6768000E+02, 0.2587259E+02
 0.6770000E+02, 0.2587259E+02
 0.6772000E+02, 0.2587259E+02
 0.6774000E+02, 0.2587259E+02
 0.6776000E+02, 0.2587259E+02
 0.6778000E+02, 0.2587259E+02
 0.6780000E+02, 0.2587259E+02
 0.6782000E+02, 0.2587259E+02
 0.6784000E+02, 0.2587259E+02
 0.6786000E+02, 0.2587259E+02
 0.6788000E+02, 0.2587259E+02
 0.6790000E+02, 0.2587259E+02
 0.6792000E+02, 0.2587259E+02
 0.6794000E+02, 0.2587259E+02
 0.6796000E+02, 0.2587259E+02
 0.6798000E+02, 0.2587259E+02
 0.6800000E+02, 0.2587259E+02
 0.6802000E+02, 0.2587259E+02
 0.6804000E+02, 0.2587259E+02
 0.6806000E+02, 0.2587259E+02
 0.6808000E+02, 0.2587259E+02
 0.6810000E+02, 0.2587259E+02
 0.6812000E+02, 0.2587259E+02
 0.6814000E+02, 0.2587259E+02
 0.6816000E+02, 0.2587259E+02
 0.6818000E+02, 0.2587259E+02
 0.6820000E+02, 0.2587259E+02
 0.6822000E+02, 0.2587259E+02
 0.6824000E+02, 0.2587259E+02
 0.6826000E+02, 0.2587259E+02
 0.6828000E+02, 0.2587259E+02
 0.6830000E+02, 0.2587259E+02
 0.6832000E+02, 0.2587259E+02
 0.6834000E+02, 0.2587259E+02
 0.6836000E+02, 0.2587259E+02
 0.6838000E+02, 0.2587259E+02
 0.6840000E+02, 0.2587259E+02
 0.6842000E+02, 0.2587259E+02
 0.6844000E+02, 0.2587259E+02
 0.6846000E+02, 0.2587259E+02
 0.6848000E+02, 0.2587259E+02
 0.6850000E+02, 0.2587259E+02
 0.6852000E+02, 0.2587259E+02
 0.6854000E+02, 0.2587259E+02
 0.6856000E+02, 0.2587259E+02
 0.6858000E+02, 0.2587259E+02
 0.6860000E+02, 0.2587259E+02
 0.6862000E+02, 0.2587259E+02
 0.6864000E+02, 0.2587259E+02
 0.6866000E+02, 0.2587259E+02
 0.6868000E+02, 0.2587259E+02
 0.6870000E+02, 0.2587259E+02
 0.6872000E+02, 0.2587259E+02
 0.6874000E+02, 0.2587259E+02
 0.6876000E+02, 0.2587259E+02
 0.6878000E+02, 0.2587259E+02
 0.6880000E+02, 0.2587259E+02
 0.6882000E+02, 0.2587259E+02
 0.6884000E+02, 0.2587259E+02
 0.6886000E+02, 0.2587259E+02
 0.6888000E+02, 0.2587259E+02
 0.6890000E+02, 0.2587259E+02
 0.6892000E+02, 0.2587259E+02
 0.6894000E+02, 0.2587259E+02
 0.6896000E+02, 0.2587259E+02
 0.6898000E+02, 0.2587259E+02
 0.6900000E+02, 0.2587259E+02
 0.6902000E+02, 0.2587259E+02
 0.6904000E+02, 0.2587259E+02
 0.6906000E+02, 0.2587259E+02
 0.6908000E+02, 0.2587259E+02
 0.6910000E+02, 0.2587259E+02
 0.6912000E+02, 0.2587259E+02
 0.6914000E+02, 0.2587259E+02
 0.6916000E+02, 0.2587259E+02
 0.6918000E+02, 0.2587259E+02
 0.6920000E+02, 0.2587259E+02
 0.6922000E+02, 0.2587259E+02
 0.6924000E+02, 0.2587259E+02
 0.6926000E+02, 0.2587259E+02
 0.6928000E+02, 0.2587259E+02
 0.6930000E+02, 0.2587259E+02
 0.6932000E+02, 0.2587259E+02
 0.6934000E+02, 0.2587259E+02
 0.6936000E+02, 0.2587259E+02
 0.6938000E+02, 0.2587259E+02
 0.6940000E+02, 0.2587259E+02
 0.6942000E+02, 0.2587259E+02
 0.6944000E+02, 0.2587259E+02
 0.6946000E+02, 0.2587259E+02
 0.6948000E+02, 0.2587259E+02
 0.6950000E+02, 0.2587259E+02
 0.6952000E+02, 0.2587259E+02
 0.6954000E+02, 0.2587259E+02
 0.6956000E+02, 0.2587259E+02
 0.6958000E+02, 0.2587259E+02
 0.6960000E+02, 0.2587259E+02
 0.6962000E+02, 0.2587259E+02
 0.6964000E+02, 0.2587259E+02
 0.6966000E+02, 0.2587259E+02
 0.6968000E+02, 0.2587259E+02
 0.6970000E+02, 0.2587259E+02
 0.6972000E+02, 0.2587259E+02
